X,Y,Name,description,timestamp,begin,end,altitudeMode,tessellate,extrude,visibility,drawOrder,icon,STATO,TIPOLOGIA,REGIONE,PROVINCIA,COMUNE,LOCALITA_,LATITUDINE,LONGITUDIN,unnamed__1_,GENERE,SPECIE,NOME_VOLG,ALTRE_SPECIE,CONTESTO,CR_ETA_,CR_CIRCONF,CR_ALTEZZA,CR_AMPIEZZ,CR_FM_O_PO,CR_VALORE,CR_RARITA_,CR_ARCHIT,CR_PAESAG,CR_STORICO,AL_IS___H,AL_IS___C,INS___Cmed,INS___Hmed,INS___Cmax,INS___Hmax,DECR_DI_IN,DECR_MODIF
11.33871,46.42664,001/E421/BZ/21,"STATO: Iscritto in elenco<br>TIPOLOGIA: albero singolo<br>REGIONE: Bolzano<br>PROVINCIA: Bolzano<br>COMUNE: Laives<br>LOCALITA': CHIESA DI SANT'ANTONIO ABATE E SAN NICOLO'<br>LATITUDINE: 46.42664<br>LONGITUDIN: 11.33871<br>unnamed (1): 245 m slm<br>GENERE: Acer<br>SPECIE: Acer negundo L.<br>NOME VOLG: Negundo<br>ALTRE SPECIE: <br>CONTESTO: urbano<br>CR ETA': SI<br>CR CIRCONF: SI<br>CR ALTEZZA: NO<br>CR AMPIEZZ: NO<br>CR FM O PO: NO<br>CR VALORE: NO<br>CR RARITA': NO<br>CR ARCHIT: NO<br>CR PAESAG: NO<br>CR STORICO: SI<br>AL IS - H: 8,5 m<br>AL IS - C: 314 cm<br>INS - Cmed: <br>INS - Hmed: <br>INS - Cmax: <br>INS - Hmax: <br>DECR DI IN: D.Dip. n. 5450 del 19/12/2017<br>DECR MODIF: 0",,,,,-1,0,-1,,,Iscritto in elenco,albero singolo,Bolzano,Bolzano,Laives,CHIESA DI SANT'ANTONIO ABATE E SAN NICOLO',46.42664,11.33871,245 m slm,Acer,Acer negundo L.,Negundo,,urbano,SI,SI,NO,NO,NO,NO,NO,NO,NO,SI,"8,5 m",314 cm,,,,,D.Dip. n. 5450 del 19/12/2017,0
11.1816,46.2724,001/E829/BZ/21,"STATO: Iscritto in elenco<br>TIPOLOGIA: albero singolo<br>REGIONE: Bolzano<br>PROVINCIA: Bolzano<br>COMUNE: Magrè sulla strada del vino<br>LOCALITA': FAVOGNA DI SOTTO<br>LATITUDINE: 46.27240<br>LONGITUDIN: 11.18160<br>unnamed (1): 1040 m slm<br>GENERE: Tilia<br>SPECIE: Tilia platyphyllos Scop.<br>NOME VOLG: Tiglio nostrale<br>ALTRE SPECIE: <br>CONTESTO: extraurbano<br>CR ETA': SI<br>CR CIRCONF: SI<br>CR ALTEZZA: NO<br>CR AMPIEZZ: NO<br>CR FM O PO: NO<br>CR VALORE: NO<br>CR RARITA': NO<br>CR ARCHIT: NO<br>CR PAESAG: NO<br>CR STORICO: NO<br>AL IS - H: 23,4 m<br>AL IS - C: 580 cm<br>INS - Cmed: <br>INS - Hmed: <br>INS - Cmax: <br>INS - Hmax: <br>DECR DI IN: D.Dip. n. 5450 del 19/12/2017<br>DECR MODIF: 0",,,,,-1,0,-1,,,Iscritto in elenco,albero singolo,Bolzano,Bolzano,Magrè sulla strada del vino,FAVOGNA DI SOTTO,46.27240,11.18160,1040 m slm,Tilia,Tilia platyphyllos Scop.,Tiglio nostrale,,extraurbano,SI,SI,NO,NO,NO,NO,NO,NO,NO,NO,"23,4 m",580 cm,,,,,D.Dip. n. 5450 del 19/12/2017,0
11.30177,46.96309,001/B145/BZ/21,STATO: Iscritto in elenco<br>TIPOLOGIA: albero singolo<br>REGIONE: Bolzano<br>PROVINCIA: Bolzano<br>COMUNE: Brennero<br>LOCALITA': FLERES DI DENDRO<br>LATITUDINE: 46.96309<br>LONGITUDIN: 11.30177<br>unnamed (1): 1710 m slm<br>GENERE: Picea<br>SPECIE: Picea abies (L.) H. Karst.<br>NOME VOLG: Abete rosso<br>ALTRE SPECIE: <br>CONTESTO: extraurbano<br>CR ETA': NO<br>CR CIRCONF: NO<br>CR ALTEZZA: SI<br>CR AMPIEZZ: NO<br>CR FM O PO: NO<br>CR VALORE: NO<br>CR RARITA': NO<br>CR ARCHIT: NO<br>CR PAESAG: NO<br>CR STORICO: NO<br>AL IS - H: 38 m<br>AL IS - C: 298 cm<br>INS - Cmed: <br>INS - Hmed: <br>INS - Cmax: <br>INS - Hmax: <br>DECR DI IN: D.Dip. n. 5450 del 19/12/2017<br>DECR MODIF: 0,,,,,-1,0,-1,,,Iscritto in elenco,albero singolo,Bolzano,Bolzano,Brennero,FLERES DI DENDRO,46.96309,11.30177,1710 m slm,Picea,Picea abies (L.) H. Karst.,Abete rosso,,extraurbano,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,38 m,298 cm,,,,,D.Dip. n. 5450 del 19/12/2017,0
11.63058,46.74778,001/L687/BZ/21,"STATO: Iscritto in elenco<br>TIPOLOGIA: albero singolo<br>REGIONE: Bolzano<br>PROVINCIA: Bolzano<br>COMUNE: Varna<br>LOCALITA': GATSCH<br>LATITUDINE: 46.74778<br>LONGITUDIN: 11.63058<br>unnamed (1): 710 m slm<br>GENERE: Castanea<br>SPECIE: Castanea sativa Mill.<br>NOME VOLG: Castagno<br>ALTRE SPECIE: <br>CONTESTO: extraurbano<br>CR ETA': NO<br>CR CIRCONF: SI<br>CR ALTEZZA: NO<br>CR AMPIEZZ: NO<br>CR FM O PO: SI<br>CR VALORE: NO<br>CR RARITA': NO<br>CR ARCHIT: NO<br>CR PAESAG: NO<br>CR STORICO: NO<br>AL IS - H: 25,5 m<br>AL IS - C: 738 cm<br>INS - Cmed: <br>INS - Hmed: <br>INS - Cmax: <br>INS - Hmax: <br>DECR DI IN: D.Dip. n. 5450 del 19/12/2017<br>DECR MODIF: D.Dir. n. 9022657 del 24/07/2020 Allegato C",,,,,-1,0,-1,,,Iscritto in elenco,albero singolo,Bolzano,Bolzano,Varna,GATSCH,46.74778,11.63058,710 m slm,Castanea,Castanea sativa Mill.,Castagno,,extraurbano,NO,SI,NO,NO,SI,NO,NO,NO,NO,NO,"25,5 m",738 cm,,,,,D.Dip. n. 5450 del 19/12/2017,D.Dir. n. 9022657 del 24/07/2020 Allegato C
11.46677,46.7917,001/I431/BZ/21,STATO: Iscritto in elenco<br>TIPOLOGIA: gruppo<br>REGIONE: Bolzano<br>PROVINCIA: Bolzano<br>COMUNE: Sarentino<br>LOCALITA': MALGA TRAMIN<br>LATITUDINE: 46.79170<br>LONGITUDIN: 11.46677<br>unnamed (1): 1980 m slm<br>GENERE: Pinus<br>SPECIE: Pinus cembra L.<br>NOME VOLG: Pino cembro<br>ALTRE SPECIE: <br>CONTESTO: extraurbano<br>CR ETA': SI<br>CR CIRCONF: SI<br>CR ALTEZZA: NO<br>CR AMPIEZZ: NO<br>CR FM O PO: SI<br>CR VALORE: SI<br>CR RARITA': NO<br>CR ARCHIT: NO<br>CR PAESAG: SI<br>CR STORICO: NO<br>AL IS - H: <br>AL IS - C: <br>INS - Cmed: 350 cm<br>INS - Hmed: 15 m<br>INS - Cmax: 405 cm<br>INS - Hmax: 16 m<br>DECR DI IN: D.Dip. n. 5450 del 19/12/2017<br>DECR MODIF: 0,,,,,-1,0,-1,,,Iscritto in elenco,gruppo,Bolzano,Bolzano,Sarentino,MALGA TRAMIN,46.79170,11.46677,1980 m slm,Pinus,Pinus cembra L.,Pino cembro,,extraurbano,SI,SI,NO,NO,SI,SI,NO,NO,SI,NO,,,350 cm,15 m,405 cm,16 m,D.Dip. n. 5450 del 19/12/2017,0
11.2332,46.43883,001/A332/BZ/21,"STATO: Iscritto in elenco<br>TIPOLOGIA: gruppo<br>REGIONE: Bolzano<br>PROVINCIA: Bolzano<br>COMUNE: Appiano sulla strada del vino<br>LOCALITA': MASACCIO<br>LATITUDINE: 46.43883<br>LONGITUDIN: 11.23320<br>unnamed (1): 870 m slm<br>GENERE: Sequoiadendron<br>SPECIE: Sequoiadendron giganteum (Lindl.) J. Buchholz<br>NOME VOLG: Sequoia gigante<br>ALTRE SPECIE: <br>CONTESTO: extraurbano<br>CR ETA': NO<br>CR CIRCONF: SI<br>CR ALTEZZA: SI<br>CR AMPIEZZ: NO<br>CR FM O PO: NO<br>CR VALORE: NO<br>CR RARITA': NO<br>CR ARCHIT: NO<br>CR PAESAG: NO<br>CR STORICO: SI<br>AL IS - H: <br>AL IS - C: <br>INS - Cmed: 558 cm<br>INS - Hmed: 46,6 m<br>INS - Cmax: 636 cm<br>INS - Hmax: 57,6 m<br>DECR DI IN: D.Dip. n. 5450 del 19/12/2017<br>DECR MODIF: D.Dir. n. 661 del 09/08/2018 Allegato C",,,,,-1,0,-1,,,Iscritto in elenco,gruppo,Bolzano,Bolzano,Appiano sulla strada del vino,MASACCIO,46.43883,11.23320,870 m slm,Sequoiadendron,Sequoiadendron giganteum (Lindl.) J. Buchholz,Sequoia gigante,,extraurbano,NO,SI,SI,NO,NO,NO,NO,NO,NO,SI,,,558 cm,"46,6 m",636 cm,"57,6 m",D.Dip. n. 5450 del 19/12/2017,D.Dir. n. 661 del 09/08/2018 Allegato C
11.15459,46.69634,001/L178/BZ/21,STATO: Iscritto in elenco<br>TIPOLOGIA: albero singolo<br>REGIONE: Bolzano<br>PROVINCIA: Bolzano<br>COMUNE: Tirolo<br>LOCALITA': MASO BAMER - VIA ASIAGO 54<br>LATITUDINE: 46.69634<br>LONGITUDIN: 11.15459<br>unnamed (1): 674 m slm<br>GENERE: Castanea<br>SPECIE: Castanea sativa Mill.<br>NOME VOLG: Castagno<br>ALTRE SPECIE: <br>CONTESTO: extraurbano<br>CR ETA': NO<br>CR CIRCONF: SI<br>CR ALTEZZA: NO<br>CR AMPIEZZ: NO<br>CR FM O PO: SI<br>CR VALORE: NO<br>CR RARITA': NO<br>CR ARCHIT: NO<br>CR PAESAG: NO<br>CR STORICO: NO<br>AL IS - H: 23 m<br>AL IS - C: 572 cm<br>INS - Cmed: <br>INS - Hmed: <br>INS - Cmax: <br>INS - Hmax: <br>DECR DI IN: D.Dip. n. 5450 del 19/12/2017<br>DECR MODIF: 0,,,,,-1,0,-1,,,Iscritto in elenco,albero singolo,Bolzano,Bolzano,Tirolo,MASO BAMER - VIA ASIAGO 54,46.69634,11.15459,674 m slm,Castanea,Castanea sativa Mill.,Castagno,,extraurbano,NO,SI,NO,NO,SI,NO,NO,NO,NO,NO,23 m,572 cm,,,,,D.Dip. n. 5450 del 19/12/2017,0
11.67599,46.71574,001/B160/BZ/21,"STATO: Iscritto in elenco<br>TIPOLOGIA: albero singolo<br>REGIONE: Bolzano<br>PROVINCIA: Bolzano<br>COMUNE: Bressanone<br>LOCALITA': MASO GEBREITNER HOFES - SANT'ANDREA IN MONTE - CORNALE<br>LATITUDINE: 46.71574<br>LONGITUDIN: 11.67599<br>unnamed (1): 790 m slm<br>GENERE: Castanea<br>SPECIE: Castanea sativa Mill.<br>NOME VOLG: Castagno<br>ALTRE SPECIE: <br>CONTESTO: extraurbano<br>CR ETA': NO<br>CR CIRCONF: SI<br>CR ALTEZZA: NO<br>CR AMPIEZZ: NO<br>CR FM O PO: SI<br>CR VALORE: NO<br>CR RARITA': NO<br>CR ARCHIT: NO<br>CR PAESAG: NO<br>CR STORICO: NO<br>AL IS - H: 19,7 m<br>AL IS - C: 863 cm<br>INS - Cmed: <br>INS - Hmed: <br>INS - Cmax: <br>INS - Hmax: <br>DECR DI IN: D.Dip. n. 5450 del 19/12/2017<br>DECR MODIF: 0",,,,,-1,0,-1,,,Iscritto in elenco,albero singolo,Bolzano,Bolzano,Bressanone,MASO GEBREITNER HOFES - SANT'ANDREA IN MONTE - CORNALE,46.71574,11.67599,790 m slm,Castanea,Castanea sativa Mill.,Castagno,,extraurbano,NO,SI,NO,NO,SI,NO,NO,NO,NO,NO,"19,7 m",863 cm,,,,,D.Dip. n. 5450 del 19/12/2017,0
11.91673,46.96352,001/L595/BZ/21,STATO: Iscritto in elenco<br>TIPOLOGIA: albero singolo<br>REGIONE: Bolzano<br>PROVINCIA: Bolzano<br>COMUNE: Valle Aurina<br>LOCALITA': MASO HAUSERGANG - LUTTAGO DI SOPRA<br>LATITUDINE: 46.96352<br>LONGITUDIN: 11.91673<br>unnamed (1): 1090 m slm<br>GENERE: Picea<br>SPECIE: Picea abies (L.) H. Karst.<br>NOME VOLG: Abete rosso<br>ALTRE SPECIE: <br>CONTESTO: extraurbano<br>CR ETA': NO<br>CR CIRCONF: SI<br>CR ALTEZZA: NO<br>CR AMPIEZZ: NO<br>CR FM O PO: SI<br>CR VALORE: NO<br>CR RARITA': NO<br>CR ARCHIT: NO<br>CR PAESAG: NO<br>CR STORICO: NO<br>AL IS - H: 39 m<br>AL IS - C: 394 cm<br>INS - Cmed: <br>INS - Hmed: <br>INS - Cmax: <br>INS - Hmax: <br>DECR DI IN: D.Dip. n. 5450 del 19/12/2017<br>DECR MODIF: D.Dir. n. 757 del 19/04/2019 Allegato C,,,,,-1,0,-1,,,Iscritto in elenco,albero singolo,Bolzano,Bolzano,Valle Aurina,MASO HAUSERGANG - LUTTAGO DI SOPRA,46.96352,11.91673,1090 m slm,Picea,Picea abies (L.) H. Karst.,Abete rosso,,extraurbano,NO,SI,NO,NO,SI,NO,NO,NO,NO,NO,39 m,394 cm,,,,,D.Dip. n. 5450 del 19/12/2017,D.Dir. n. 757 del 19/04/2019 Allegato C
11.27617,46.51451,001/L108/BZ/21,"STATO: Iscritto in elenco<br>TIPOLOGIA: albero singolo<br>REGIONE: Bolzano<br>PROVINCIA: Bolzano<br>COMUNE: Terlano<br>LOCALITA': MASO LACKNER - SETTEQUERCE - VIA BOLZANO 9<br>LATITUDINE: 46.51451<br>LONGITUDIN: 11.27617<br>unnamed (1): 290 m slm<br>GENERE: Cornus<br>SPECIE: Cornus mas L.<br>NOME VOLG: Corniolo<br>ALTRE SPECIE: <br>CONTESTO: extraurbano<br>CR ETA': NO<br>CR CIRCONF: NO<br>CR ALTEZZA: NO<br>CR AMPIEZZ: SI<br>CR FM O PO: SI<br>CR VALORE: NO<br>CR RARITA': NO<br>CR ARCHIT: NO<br>CR PAESAG: SI<br>CR STORICO: NO<br>AL IS - H: 9,2 m<br>AL IS - C: 80 cm<br>INS - Cmed: <br>INS - Hmed: <br>INS - Cmax: <br>INS - Hmax: <br>DECR DI IN: D.Dip. n. 5450 del 19/12/2017<br>DECR MODIF: 0",,,,,-1,0,-1,,,Iscritto in elenco,albero singolo,Bolzano,Bolzano,Terlano,MASO LACKNER - SETTEQUERCE - VIA BOLZANO 9,46.51451,11.27617,290 m slm,Cornus,Cornus mas L.,Corniolo,,extraurbano,NO,NO,NO,SI,SI,NO,NO,NO,SI,NO,"9,2 m",80 cm,,,,,D.Dip. n. 5450 del 19/12/2017,0
11.84658,46.81917,001/D484/BZ/21,STATO: Iscritto in elenco<br>TIPOLOGIA: albero singolo<br>REGIONE: Bolzano<br>PROVINCIA: Bolzano<br>COMUNE: Falzes<br>LOCALITA': MASO LITTERER - MOLINI<br>LATITUDINE: 46.81917<br>LONGITUDIN: 11.84658<br>unnamed (1): 980 m slm<br>GENERE: Picea<br>SPECIE: Picea abies (L.) H. Karst.<br>NOME VOLG: Abete rosso<br>ALTRE SPECIE: <br>CONTESTO: extraurbano<br>CR ETA': NO<br>CR CIRCONF: NO<br>CR ALTEZZA: NO<br>CR AMPIEZZ: NO<br>CR FM O PO: SI<br>CR VALORE: NO<br>CR RARITA': SI<br>CR ARCHIT: NO<br>CR PAESAG: NO<br>CR STORICO: SI<br>AL IS - H: 33 m<br>AL IS - C: 161 cm<br>INS - Cmed: <br>INS - Hmed: <br>INS - Cmax: <br>INS - Hmax: <br>DECR DI IN: D.Dip. n. 5450 del 19/12/2017<br>DECR MODIF: 0,,,,,-1,0,-1,,,Iscritto in elenco,albero singolo,Bolzano,Bolzano,Falzes,MASO LITTERER - MOLINI,46.81917,11.84658,980 m slm,Picea,Picea abies (L.) H. Karst.,Abete rosso,,extraurbano,NO,NO,NO,NO,SI,NO,SI,NO,NO,SI,33 m,161 cm,,,,,D.Dip. n. 5450 del 19/12/2017,0
11.19143,46.68992,001/I519/BZ/21,"STATO: Iscritto in elenco<br>TIPOLOGIA: albero singolo<br>REGIONE: Bolzano<br>PROVINCIA: Bolzano<br>COMUNE: Scena<br>LOCALITA': MASO LUTT - VIA PICHLER 11<br>LATITUDINE: 46.68992<br>LONGITUDIN: 11.19143<br>unnamed (1): 655 m slm<br>GENERE: Castanea<br>SPECIE: Castanea sativa Mill.<br>NOME VOLG: Castagno<br>ALTRE SPECIE: <br>CONTESTO: extraurbano<br>CR ETA': SI<br>CR CIRCONF: SI<br>CR ALTEZZA: NO<br>CR AMPIEZZ: NO<br>CR FM O PO: SI<br>CR VALORE: SI<br>CR RARITA': NO<br>CR ARCHIT: NO<br>CR PAESAG: SI<br>CR STORICO: NO<br>AL IS - H: 15,8 m<br>AL IS - C: 558 cm<br>INS - Cmed: <br>INS - Hmed: <br>INS - Cmax: <br>INS - Hmax: <br>DECR DI IN: D.Dip. n. 5450 del 19/12/2017<br>DECR MODIF: 0",,,,,-1,0,-1,,,Iscritto in elenco,albero singolo,Bolzano,Bolzano,Scena,MASO LUTT - VIA PICHLER 11,46.68992,11.19143,655 m slm,Castanea,Castanea sativa Mill.,Castagno,,extraurbano,SI,SI,NO,NO,SI,SI,NO,NO,SI,NO,"15,8 m",558 cm,,,,,D.Dip. n. 5450 del 19/12/2017,0
11.3759,46.5466,001/H236/BZ/21,"STATO: Iscritto in elenco<br>TIPOLOGIA: albero singolo<br>REGIONE: Bolzano<br>PROVINCIA: Bolzano<br>COMUNE: Renon<br>LOCALITA': MASO MAGGNER - VANGA<br>LATITUDINE: 46.54660<br>LONGITUDIN: 11.37590<br>unnamed (1): 700 m slm<br>GENERE: Castanea<br>SPECIE: Castanea sativa Mill.<br>NOME VOLG: Castagno<br>ALTRE SPECIE: <br>CONTESTO: extraurbano<br>CR ETA': SI<br>CR CIRCONF: SI<br>CR ALTEZZA: NO<br>CR AMPIEZZ: NO<br>CR FM O PO: SI<br>CR VALORE: SI<br>CR RARITA': NO<br>CR ARCHIT: NO<br>CR PAESAG: NO<br>CR STORICO: NO<br>AL IS - H: 14,9 m<br>AL IS - C: 862 cm<br>INS - Cmed: <br>INS - Hmed: <br>INS - Cmax: <br>INS - Hmax: <br>DECR DI IN: D.Dip. n. 5450 del 19/12/2017<br>DECR MODIF: 0",,,,,-1,0,-1,,,Iscritto in elenco,albero singolo,Bolzano,Bolzano,Renon,MASO MAGGNER - VANGA,46.54660,11.37590,700 m slm,Castanea,Castanea sativa Mill.,Castagno,,extraurbano,SI,SI,NO,NO,SI,SI,NO,NO,NO,NO,"14,9 m",862 cm,,,,,D.Dip. n. 5450 del 19/12/2017,0
11.55481,46.64684,001/C652/BZ/21,"STATO: Iscritto in elenco<br>TIPOLOGIA: albero singolo<br>REGIONE: Bolzano<br>PROVINCIA: Bolzano<br>COMUNE: Chiusa<br>LOCALITA': MASO MOAR IN UMS - FRAGHES<br>LATITUDINE: 46.64684<br>LONGITUDIN: 11.55481<br>unnamed (1): 980 m slm<br>GENERE: Castanea<br>SPECIE: Castanea sativa Mill.<br>NOME VOLG: Castagno<br>ALTRE SPECIE: <br>CONTESTO: extraurbano<br>CR ETA': NO<br>CR CIRCONF: SI<br>CR ALTEZZA: NO<br>CR AMPIEZZ: NO<br>CR FM O PO: SI<br>CR VALORE: SI<br>CR RARITA': NO<br>CR ARCHIT: NO<br>CR PAESAG: SI<br>CR STORICO: NO<br>AL IS - H: 21,1 m<br>AL IS - C: 738 cm<br>INS - Cmed: <br>INS - Hmed: <br>INS - Cmax: <br>INS - Hmax: <br>DECR DI IN: D.Dip. n. 5450 del 19/12/2017<br>DECR MODIF: 0",,,,,-1,0,-1,,,Iscritto in elenco,albero singolo,Bolzano,Bolzano,Chiusa,MASO MOAR IN UMS - FRAGHES,46.64684,11.55481,980 m slm,Castanea,Castanea sativa Mill.,Castagno,,extraurbano,NO,SI,NO,NO,SI,SI,NO,NO,SI,NO,"21,1 m",738 cm,,,,,D.Dip. n. 5450 del 19/12/2017,0
11.34579,46.59448,001/H858/BZ/21,STATO: Iscritto in elenco<br>TIPOLOGIA: albero singolo<br>REGIONE: Bolzano<br>PROVINCIA: Bolzano<br>COMUNE: San Genesio Atesino<br>LOCALITA': MASO THALER HOF - AVIGNA<br>LATITUDINE: 46.59448<br>LONGITUDIN: 11.34579<br>unnamed (1): 1365 m slm<br>GENERE: Pinus<br>SPECIE: Pinus cembra L.<br>NOME VOLG: Pino cembro<br>ALTRE SPECIE: <br>CONTESTO: extraurbano<br>CR ETA': NO<br>CR CIRCONF: SI<br>CR ALTEZZA: NO<br>CR AMPIEZZ: NO<br>CR FM O PO: SI<br>CR VALORE: NO<br>CR RARITA': NO<br>CR ARCHIT: NO<br>CR PAESAG: SI<br>CR STORICO: NO<br>AL IS - H: 25 m<br>AL IS - C: 440 cm<br>INS - Cmed: <br>INS - Hmed: <br>INS - Cmax: <br>INS - Hmax: <br>DECR DI IN: D.Dip. n. 5450 del 19/12/2017<br>DECR MODIF: 0,,,,,-1,0,-1,,,Iscritto in elenco,albero singolo,Bolzano,Bolzano,San Genesio Atesino,MASO THALER HOF - AVIGNA,46.59448,11.34579,1365 m slm,Pinus,Pinus cembra L.,Pino cembro,,extraurbano,NO,SI,NO,NO,SI,NO,NO,NO,SI,NO,25 m,440 cm,,,,,D.Dip. n. 5450 del 19/12/2017,0
11.28211,46.27661,001/H719/BZ/21,"STATO: Iscritto in elenco<br>TIPOLOGIA: albero singolo<br>REGIONE: Bolzano<br>PROVINCIA: Bolzano<br>COMUNE: Salorno<br>LOCALITA': MASO WIESEN - CAURIA<br>LATITUDINE: 46.27661<br>LONGITUDIN: 11.28211<br>unnamed (1): 1300 m slm<br>GENERE: Tilia<br>SPECIE: Tilia platyphyllos Scop.<br>NOME VOLG: Tiglio nostrale<br>ALTRE SPECIE: <br>CONTESTO: extraurbano<br>CR ETA': NO<br>CR CIRCONF: SI<br>CR ALTEZZA: NO<br>CR AMPIEZZ: NO<br>CR FM O PO: SI<br>CR VALORE: NO<br>CR RARITA': NO<br>CR ARCHIT: SI<br>CR PAESAG: SI<br>CR STORICO: NO<br>AL IS - H: 23,2 m<br>AL IS - C: 445 cm<br>INS - Cmed: <br>INS - Hmed: <br>INS - Cmax: <br>INS - Hmax: <br>DECR DI IN: D.Dip. n. 5450 del 19/12/2017<br>DECR MODIF: 0",,,,,-1,0,-1,,,Iscritto in elenco,albero singolo,Bolzano,Bolzano,Salorno,MASO WIESEN - CAURIA,46.27661,11.28211,1300 m slm,Tilia,Tilia platyphyllos Scop.,Tiglio nostrale,,extraurbano,NO,SI,NO,NO,SI,NO,NO,SI,SI,NO,"23,2 m",445 cm,,,,,D.Dip. n. 5450 del 19/12/2017,0
11.29473,46.55764,002/H858/BZ/21,"STATO: Iscritto in elenco<br>TIPOLOGIA: albero singolo<br>REGIONE: Bolzano<br>PROVINCIA: Bolzano<br>COMUNE: San Genesio Atesino<br>LOCALITA': MONTOPPIO<br>LATITUDINE: 46.55764<br>LONGITUDIN: 11.29473<br>unnamed (1): 1435 m slm<br>GENERE: Larix<br>SPECIE: Larix decidua Mill.<br>NOME VOLG: Larice<br>ALTRE SPECIE: <br>CONTESTO: extraurbano<br>CR ETA': SI<br>CR CIRCONF: SI<br>CR ALTEZZA: NO<br>CR AMPIEZZ: NO<br>CR FM O PO: SI<br>CR VALORE: NO<br>CR RARITA': NO<br>CR ARCHIT: NO<br>CR PAESAG: NO<br>CR STORICO: NO<br>AL IS - H: 24,5 m<br>AL IS - C: 560 cm<br>INS - Cmed: <br>INS - Hmed: <br>INS - Cmax: <br>INS - Hmax: <br>DECR DI IN: D.Dip. n. 5450 del 19/12/2017<br>DECR MODIF: 0",,,,,-1,0,-1,,,Iscritto in elenco,albero singolo,Bolzano,Bolzano,San Genesio Atesino,MONTOPPIO,46.55764,11.29473,1435 m slm,Larix,Larix decidua Mill.,Larice,,extraurbano,SI,SI,NO,NO,SI,NO,NO,NO,NO,NO,"24,5 m",560 cm,,,,,D.Dip. n. 5450 del 19/12/2017,0
11.16665,46.6699,006/F132/BZ/21,"STATO: Iscritto in elenco<br>TIPOLOGIA: albero singolo<br>REGIONE: Bolzano<br>PROVINCIA: Bolzano<br>COMUNE: Merano<br>LOCALITA': PALAZZO SEISENEGG - VIA DEI GIARDINI 1<br>LATITUDINE: 46.66990<br>LONGITUDIN: 11.16665<br>unnamed (1): 325 m slm<br>GENERE: Cedrus<br>SPECIE: Cedrus deodara (D.Don) G.Don<br>NOME VOLG: Cedro dell'Himalaya<br>ALTRE SPECIE: <br>CONTESTO: urbano<br>CR ETA': SI<br>CR CIRCONF: SI<br>CR ALTEZZA: SI<br>CR AMPIEZZ: NO<br>CR FM O PO: NO<br>CR VALORE: NO<br>CR RARITA': NO<br>CR ARCHIT: NO<br>CR PAESAG: NO<br>CR STORICO: NO<br>AL IS - H: 33,5 m<br>AL IS - C: 663 cm<br>INS - Cmed: <br>INS - Hmed: <br>INS - Cmax: <br>INS - Hmax: <br>DECR DI IN: D.Dip. n. 5450 del 19/12/2017<br>DECR MODIF: D.Dir. n. 757 del 19/04/2019 Allegato C",,,,,-1,0,-1,,,Iscritto in elenco,albero singolo,Bolzano,Bolzano,Merano,PALAZZO SEISENEGG - VIA DEI GIARDINI 1,46.66990,11.16665,325 m slm,Cedrus,Cedrus deodara (D.Don) G.Don,Cedro dell'Himalaya,,urbano,SI,SI,SI,NO,NO,NO,NO,NO,NO,NO,"33,5 m",663 cm,,,,,D.Dip. n. 5450 del 19/12/2017,D.Dir. n. 757 del 19/04/2019 Allegato C
11.16676,46.6699,002/F132/BZ/21,STATO: Iscritto in elenco<br>TIPOLOGIA: albero singolo<br>REGIONE: Bolzano<br>PROVINCIA: Bolzano<br>COMUNE: Merano<br>LOCALITA': PALAZZO SEISENEGG - VIA DEI GIARDINI 1<br>LATITUDINE: 46.66990<br>LONGITUDIN: 11.16676<br>unnamed (1): 325 m slm<br>GENERE: Sequoiadendron<br>SPECIE: Sequoiadendron giganteum (Lindl.) J. Buchholz<br>NOME VOLG: Sequoia gigante<br>ALTRE SPECIE: <br>CONTESTO: urbano<br>CR ETA': SI<br>CR CIRCONF: SI<br>CR ALTEZZA: SI<br>CR AMPIEZZ: NO<br>CR FM O PO: NO<br>CR VALORE: NO<br>CR RARITA': NO<br>CR ARCHIT: NO<br>CR PAESAG: NO<br>CR STORICO: NO<br>AL IS - H: 40 m<br>AL IS - C: 693 cm<br>INS - Cmed: <br>INS - Hmed: <br>INS - Cmax: <br>INS - Hmax: <br>DECR DI IN: D.Dip. n. 5450 del 19/12/2017<br>DECR MODIF: D.Dir. n. 9022657 del 24/07/2020 Allegato C,,,,,-1,0,-1,,,Iscritto in elenco,albero singolo,Bolzano,Bolzano,Merano,PALAZZO SEISENEGG - VIA DEI GIARDINI 1,46.66990,11.16676,325 m slm,Sequoiadendron,Sequoiadendron giganteum (Lindl.) J. Buchholz,Sequoia gigante,,urbano,SI,SI,SI,NO,NO,NO,NO,NO,NO,NO,40 m,693 cm,,,,,D.Dip. n. 5450 del 19/12/2017,D.Dir. n. 9022657 del 24/07/2020 Allegato C
